permno,permco,month,date,ticker,ncusip,shrcd,exchcd,siccd,ret,retx,ret_adj,shrout,price,market_equity,vol,prc
15491,55344,2020-01-31,2020-01-31,AEMD,00808Y30,11,3,9999,3.50675,3.50675,3.50675,9047.0,4.34,39.26398,859004.0,4.34
15491,55344,2020-02-29,2020-02-28,AEMD,00808Y30,11,3,9999,-0.370968,-0.370968,-0.370968,9256.0,2.73,25.26888,211942.0,2.73
15491,55344,2020-03-31,2020-03-31,AEMD,00808Y30,11,3,9999,-0.443223,-0.443223,-0.443223,9367.0,1.52,14.23784,172236.0,1.52
15491,55344,2020-04-30,2020-04-30,AEMD,00808Y30,11,3,9999,-0.078947,-0.078947,-0.078947,9367.0,1.4,13.1138,58416.0,1.4
15491,55344,2020-05-31,2020-05-29,AEMD,00808Y30,11,3,9999,0.05,0.05,0.05,9367.0,1.47,13.76949,81998.0,1.47
15491,55344,2020-06-30,2020-06-30,AEMD,00808Y30,11,3,9999,0.380952,0.380952,0.380952,12070.0,2.03,24.5021,1416550.0,2.03
15491,55344,2020-07-31,2020-07-31,AEMD,00808Y30,11,3,9999,-0.044335,-0.044335,-0.044335,12070.0,1.94,23.4158,140750.0,1.94
15491,55344,2020-08-31,2020-08-31,AEMD,00808Y30,11,3,9999,-0.268041,-0.268041,-0.268041,12070.0,1.42,17.1394,63106.0,1.42
15491,55344,2020-09-30,2020-09-30,AEMD,00808Y30,11,3,9999,-0.049296,-0.049296,-0.049296,12088.0,1.35,16.3188,43884.0,1.35
15491,55344,2020-10-31,2020-10-30,AEMD,00808Y30,11,3,9999,-0.007407,-0.007407,-0.007407,12088.0,1.34,16.19792,275396.0,1.34
15491,55344,2020-11-30,2020-11-30,AEMD,00808Y30,11,3,9999,0.38806,0.38806,0.38806,12088.0,1.86,22.48368,44406.0,1.86
15491,55344,2020-12-31,2020-12-31,AEMD,00808Y30,11,3,9999,0.327957,0.327957,0.327957,12124.0,2.47,29.94628,1063943.0,2.47
15493,55345,2020-01-31,2020-01-31,AQMS,03837J10,11,3,9999,0.014299,0.014299,0.014299,57998.0,0.7661,44.4322678,176731.0,0.7661
15493,55345,2020-02-29,2020-02-28,AQMS,03837J10,11,3,9999,-0.099334,-0.099334,-0.099334,57998.0,0.69,40.01862,55541.0,0.69
15493,55345,2020-03-31,2020-03-31,AQMS,03837J10,11,3,9999,-0.347536,-0.347536,-0.347536,59837.0,0.4502,26.9386174,100242.0,0.4502
15493,55345,2020-04-30,2020-04-30,AQMS,03837J10,11,3,9999,0.199689,0.199689,0.199689,60012.0,0.5401,32.4124812,70295.0,0.5401
15493,55345,2020-05-31,2020-05-29,AQMS,03837J10,11,3,9999,0.555453,0.555453,0.555453,60012.0,0.8401,50.4160812,123928.0,0.8401
15493,55345,2020-06-30,2020-06-30,AQMS,03837J10,11,3,9999,0.666468,0.666468,0.666468,60274.0,1.4,84.38359999999999,140562.0,1.4
15493,55345,2020-07-31,2020-07-31,AQMS,03837J10,11,3,9999,-0.292857,-0.292857,-0.292857,60947.0,0.99,60.33753,91799.0,0.99
15493,55345,2020-08-31,2020-08-31,AQMS,03837J10,11,3,9999,0.000909,0.000909,0.000909,60947.0,0.9909,60.392382299999994,55515.0,0.9909
15493,55345,2020-09-30,2020-09-30,AQMS,03837J10,11,3,9999,-0.080634,-0.080634,-0.080634,61118.0,0.911,55.678498,49471.0,0.911
15493,55345,2020-10-31,2020-10-30,AQMS,03837J10,11,3,9999,-0.023052,-0.023052,-0.023052,61176.0,0.89,54.44664,280286.0,0.89
15493,55345,2020-11-30,2020-11-30,AQMS,03837J10,11,3,9999,0.460674,0.460674,0.460674,61176.0,1.3,79.5288,182091.0,1.3
15493,55345,2020-12-31,2020-12-31,AQMS,03837J10,11,3,9999,1.307692,1.307692,1.307692,64461.0,3.0,193.383,1366890.0,3.0
15496,55347,2020-01-31,2020-01-31,CFMS,20717E10,11,3,9999,-0.336333,-0.336333,-0.336333,70427.0,0.9955,70.1100785,131652.0,0.9955
15496,55347,2020-02-29,2020-02-28,CFMS,20717E10,11,3,9999,-0.217278,-0.217278,-0.217278,71558.0,0.7792,55.7579936,142990.0,0.7792
15496,55347,2020-03-31,2020-03-31,CFMS,20717E10,11,3,9999,-0.191478,-0.191478,-0.191478,71506.0,0.63,45.04878,134714.0,0.63
15496,55347,2020-04-30,2020-04-30,CFMS,20717E10,11,3,9999,0.220159,0.220159,0.220159,71484.0,0.7687,54.949750800000004,81694.0,0.7687
15496,55347,2020-05-31,2020-05-29,CFMS,20717E10,11,3,9999,0.286197,0.286197,0.286197,71484.0,0.9887,70.6762308,139457.0,0.9887
15496,55347,2020-06-30,2020-06-30,CFMS,20717E10,11,3,9999,-0.170628,-0.170628,-0.170628,76104.0,0.82,62.40528,221719.0,0.82
15496,55347,2020-07-31,2020-07-31,CFMS,20717E10,11,3,9999,-0.083781,-0.083781,-0.083781,77556.0,0.7513,58.2678228,107944.0,0.7513
15496,55347,2020-08-31,2020-08-31,CFMS,20717E10,11,3,9999,-0.054971,-0.054971,-0.054971,77556.0,0.71,55.06475999999999,109202.0,0.71
15496,55347,2020-09-30,2020-09-30,CFMS,20717E10,11,3,9999,0.179577,0.179577,0.179577,86173.0,0.8375,72.1698875,104737.0,0.8375
15496,55347,2020-10-31,2020-10-30,CFMS,20717E10,11,3,9999,-0.17397,-0.17397,-0.17397,85941.0,0.6918,59.453983799999996,69752.0,0.6918
15496,55347,2020-11-30,2020-11-30,CFMS,20717E10,11,3,9999,-0.074154,-0.074154,-0.074154,85941.0,0.6405,55.045210499999996,69442.0,0.6405
15496,55347,2020-12-31,2020-12-31,CFMS,20717E10,11,3,9999,0.030445,0.030445,0.030445,95547.0,0.66,63.061020000000006,587137.0,0.66
15497,55348,2020-01-31,2020-01-31,CHMA,16706W10,11,3,9999,-0.048387,-0.048387,-0.048387,42078.0,4.72,198.60816,71901.0,4.72
15497,55348,2020-02-29,2020-02-28,CHMA,16706W10,11,3,9999,-0.057203,-0.057203,-0.057203,42078.0,4.45,187.24710000000002,57377.0,4.45
15497,55348,2020-03-31,2020-03-31,CHMA,16706W10,11,3,9999,-0.179775,-0.179775,-0.179775,42265.0,3.65,154.26725,80072.0,3.65
15497,55348,2020-04-30,2020-04-30,CHMA,16706W10,11,3,9999,0.416438,0.416438,0.416438,42265.0,5.17,218.51004999999998,75835.0,5.17
15497,55348,2020-05-31,2020-05-29,CHMA,16706W10,11,3,9999,0.208897,0.208897,0.208897,42265.0,6.25,264.15625,78887.0,6.25
15497,55348,2020-06-30,2020-06-30,CHMA,16706W10,11,3,9999,-0.1392,-0.1392,-0.1392,42269.0,5.38,227.40722,202674.0,5.38
15497,55348,2020-07-31,2020-07-31,CHMA,16706W10,11,3,9999,-0.187732,-0.187732,-0.187732,54765.0,4.37,239.32305000000002,205509.0,4.37
15497,55348,2020-08-31,2020-08-31,CHMA,16706W10,11,3,9999,0.256293,0.256293,0.256293,54765.0,5.49,300.65985000000006,101011.0,5.49
15497,55348,2020-09-30,2020-09-30,CHMA,16706W10,11,3,9999,-0.216758,-0.216758,-0.216758,57804.0,4.3,248.5572,103653.0,4.3
15497,55348,2020-10-31,2020-10-30,CHMA,16706W10,11,3,9999,-0.127907,-0.127907,-0.127907,57804.0,3.75,216.765,136693.0,3.75
15497,55348,2020-11-30,2020-11-30,CHMA,16706W10,11,3,9999,0.141333,0.141333,0.141333,57804.0,4.28,247.40112000000002,158783.0,4.28
15497,55348,2020-12-31,2020-12-31,CHMA,16706W10,11,3,9999,0.016355,0.016355,0.016355,57816.0,4.35,251.4996,221156.0,4.35
15505,55349,2020-01-31,2020-01-31,RBNC,75956B10,11,3,6022,-0.044065,-0.044065,-0.044065,11206.0,21.26,238.23956000000004,4433.0,21.26
15505,55349,2020-02-29,2020-02-28,RBNC,75956B10,11,3,6022,-0.061618,-0.066322,-0.061618,11206.0,19.85,222.4391,2518.0,19.85
15505,55349,2020-03-31,2020-03-31,RBNC,75956B10,11,3,6022,-0.432242,-0.432242,-0.432242,12014.0,11.27,135.39778,17083.0,11.27
15505,55349,2020-04-30,2020-04-30,RBNC,75956B10,11,3,6022,0.291925,0.291925,0.291925,16323.0,14.56,237.66288,12630.0,14.56
15505,55349,2020-05-31,2020-05-29,RBNC,75956B10,11,3,6022,-0.031593,-0.038462,-0.031593,16618.0,14.0,232.652,7785.0,14.0
15505,55349,2020-06-30,2020-06-30,RBNC,75956B10,11,3,6022,0.163571,0.163571,0.163571,16632.0,16.29,270.93528,23084.0,16.29
15505,55349,2020-07-31,2020-07-31,RBNC,75956B10,11,3,6022,-0.094537,-0.094537,-0.094537,16632.0,14.75,245.322,7548.0,14.75
15505,55349,2020-08-31,2020-08-31,RBNC,75956B10,11,3,6022,-0.01017,-0.016949,-0.01017,16245.0,14.5,235.5525,5661.0,14.5
15505,55349,2020-09-30,2020-09-30,RBNC,75956B10,11,3,6022,0.0,0.0,0.0,16635.0,14.5,241.2075,7976.0,14.5
15505,55349,2020-10-31,2020-10-30,RBNC,75956B10,11,3,6022,0.162069,0.162069,0.162069,16635.0,16.85,280.29975,8491.0,16.85
15505,55349,2020-11-30,2020-11-30,RBNC,75956B10,11,3,6022,0.055786,0.049852,0.055786,16298.0,17.69,288.31162,6001.0,17.69
15505,55349,2020-12-31,2020-12-31,RBNC,75956B10,11,3,6022,0.052572,0.052572,0.052572,16654.0,18.62,310.09748,5909.0,18.62
15506,55350,2020-01-31,2020-01-31,CYRX,22905030,11,3,9999,0.088092,0.088092,0.088092,37340.0,17.91,668.7594,110950.0,17.91
15506,55350,2020-02-29,2020-02-28,CYRX,22905030,11,3,9999,-0.06756,-0.06756,-0.06756,37340.0,16.7,623.578,55767.0,16.7
15506,55350,2020-03-31,2020-03-31,CYRX,22905030,11,3,9999,0.022156,0.022156,0.022156,37930.0,17.07,647.4651,116434.0,17.07
15506,55350,2020-04-30,2020-04-30,CYRX,22905030,11,3,9999,0.103691,0.103691,0.103691,38101.0,18.84,717.8228399999999,76176.0,18.84
15506,55350,2020-05-31,2020-05-29,CYRX,22905030,11,3,9999,0.30414,0.30414,0.30414,38101.0,24.57,936.1415700000001,184224.0,24.57
15506,55350,2020-06-30,2020-06-30,CYRX,22905030,11,3,9999,0.231176,0.231176,0.231176,38565.0,30.25,1166.59125,130933.0,30.25
15506,55350,2020-07-31,2020-07-31,CYRX,22905030,11,3,9999,0.095537,0.095537,0.095537,38778.0,33.14,1285.1029199999998,114001.0,33.14
15506,55350,2020-08-31,2020-08-31,CYRX,22905030,11,3,9999,0.67411,0.67411,0.67411,38778.0,55.48,2151.40344,233525.0,55.48
15506,55350,2020-09-30,2020-09-30,CYRX,22905030,11,3,9999,-0.145638,-0.145638,-0.145638,38984.0,47.4,1847.8416,185285.0,47.4
15506,55350,2020-10-31,2020-10-30,CYRX,22905030,11,3,9999,-0.153165,-0.153165,-0.153165,39664.0,40.14,1592.11296,138428.0,40.14
15506,55350,2020-11-30,2020-11-30,CYRX,22905030,11,3,9999,0.212008,0.212008,0.212008,39664.0,48.65,1929.6535999999999,173266.0,48.65
15506,55350,2020-12-31,2020-12-31,CYRX,22905030,11,3,9999,-0.098047,-0.098047,-0.098047,39837.0,43.88,1748.04756,148939.0,43.88
15507,55351,2020-01-31,2020-01-31,SRRA,82640U40,11,3,9999,-0.115801,-0.115801,-0.115801,10396.0,12.11,125.89556,334722.0,12.11
15507,55351,2020-02-29,2020-02-28,SRRA,82640U40,11,3,9999,-0.042114,-0.042114,-0.042114,10396.0,11.6,120.5936,10764.0,11.6
15507,55351,2020-03-31,2020-03-31,SRRA,82640U40,11,3,9999,-0.153448,-0.153448,-0.153448,10396.0,9.82,102.08872,6816.0,9.82
15507,55351,2020-04-30,2020-04-30,SRRA,82640U40,11,3,9999,0.253564,0.253564,0.253564,10396.0,12.31,127.97476,3408.0,12.31
15507,55351,2020-05-31,2020-05-29,SRRA,82640U40,11,3,9999,0.138099,0.138099,0.138099,10396.0,14.01,145.64795999999998,3976.0,14.01
15507,55351,2020-06-30,2020-06-30,SRRA,82640U40,11,3,9999,-0.136331,-0.136331,-0.136331,10396.0,12.1,125.79159999999999,6302.0,12.1
15507,55351,2020-07-31,2020-07-31,SRRA,82640U40,11,3,9999,-0.015703,-0.015703,-0.015703,10396.0,11.91,123.81636,7308.0,11.91
15507,55351,2020-08-31,2020-08-31,SRRA,82640U40,11,3,9999,-0.003359,-0.003359,-0.003359,10396.0,11.87,123.40051999999999,3989.0,11.87
15507,55351,2020-09-30,2020-09-30,SRRA,82640U40,11,3,9999,-0.101095,-0.101095,-0.101095,10496.0,10.67,111.99231999999999,2868.0,10.67
15507,55351,2020-10-31,2020-10-30,SRRA,82640U40,11,3,9999,0.284911,0.284911,0.284911,10496.0,13.71,143.90016,7905.0,13.71
15507,55351,2020-11-30,2020-11-30,SRRA,82640U40,11,3,9999,0.016776,0.016776,0.016776,11041.0,13.94,153.91154,3534.0,13.94
15507,55351,2020-12-31,2020-12-31,SRRA,82640U40,11,3,9999,0.149928,0.149928,0.149928,11128.0,16.03,178.38184000000004,6628.0,16.03
15510,55355,2020-01-31,2020-01-31,EYEG,30233M50,11,3,9999,-0.427146,-0.427146,-0.427146,4078.0,5.74,23.40772,20413.0,5.74
15510,55355,2020-02-29,2020-02-28,EYEG,30233M50,11,3,9999,0.001742,0.001742,0.001742,4078.0,5.75,23.4485,11451.0,5.75
15510,55355,2020-03-31,2020-03-31,EYEG,30233M50,11,3,9999,-0.095652,-0.095652,-0.095652,4627.0,5.2,24.0604,29790.0,5.2
15510,55355,2020-04-30,2020-04-30,EYEG,30233M50,11,3,9999,0.001923,0.001923,0.001923,4627.0,5.21,24.106669999999998,11959.0,5.21
15510,55355,2020-05-31,2020-05-29,EYEG,30233M50,11,3,9999,-0.021113,-0.021113,-0.021113,4627.0,5.1,23.597699999999996,6982.0,5.1
15510,55355,2020-06-30,2020-06-30,EYEG,30233M50,11,3,9999,-0.056863,-0.056863,-0.056863,4627.0,4.81,22.255869999999998,5727.0,4.81
15510,55355,2020-07-31,2020-07-31,EYEG,30233M50,11,3,9999,-0.151767,-0.151767,-0.151767,4627.0,4.08,18.87816,6437.0,4.08
15510,55355,2020-08-31,2020-08-31,EYEG,30233M50,11,3,9999,-0.004902,-0.004902,-0.004902,4627.0,4.06,18.785619999999998,118921.0,4.06
15510,55355,2020-09-30,2020-09-30,EYEG,30233M50,11,3,9999,-0.034483,-0.034483,-0.034483,4627.0,3.92,18.13784,5338.0,3.92
15510,55355,2020-10-31,2020-10-30,EYEG,30233M50,11,3,9999,-0.102041,-0.102041,-0.102041,4627.0,3.52,16.28704,3183.0,3.52
15510,55355,2020-11-30,2020-11-30,EYEG,30233M50,11,3,9999,-0.059659,-0.059659,-0.059659,4627.0,3.31,15.315370000000001,2849.0,3.31
15510,55355,2020-12-31,2020-12-31,EYEG,30233M50,11,3,9999,0.489426,0.489426,0.489426,5556.0,4.93,27.39108,475610.0,4.93
15525,55273,2020-01-31,2020-01-31,RMNI,76674Q10,11,3,9999,0.28866,0.28866,0.28866,67503.0,5.0,337.515,29159.0,5.0
15525,55273,2020-02-29,2020-02-28,RMNI,76674Q10,11,3,9999,-0.076,-0.076,-0.076,67503.0,4.62,311.86386,28067.0,4.62
15525,55273,2020-03-31,2020-03-31,RMNI,76674Q10,11,3,9999,-0.114719,-0.114719,-0.114719,68032.0,4.09,278.25088,23876.0,4.09
15525,55273,2020-04-30,2020-04-30,RMNI,76674Q10,11,3,9999,0.129584,0.129584,0.129584,68111.0,4.62,314.67282,14162.0,4.62
15525,55273,2020-05-31,2020-05-29,RMNI,76674Q10,11,3,9999,-0.002164,-0.002164,-0.002164,68186.0,4.61,314.33746,15010.0,4.61
15525,55273,2020-06-30,2020-06-30,RMNI,76674Q10,11,3,9999,0.117137,0.117137,0.117137,68530.0,5.15,352.9295,24547.0,5.15
15525,55273,2020-07-31,2020-07-31,RMNI,76674Q10,11,3,9999,0.027184,0.027184,0.027184,68530.0,5.29,362.5237,25919.0,5.29
15525,55273,2020-08-31,2020-08-31,RMNI,76674Q10,11,3,9999,-0.172023,-0.172023,-0.172023,75956.0,4.38,332.68728,63273.0,4.38
15525,55273,2020-09-30,2020-09-30,RMNI,76674Q10,11,3,9999,-0.26484,-0.26484,-0.26484,76207.0,3.22,245.38654,54345.0,3.22
15525,55273,2020-10-31,2020-10-30,RMNI,76674Q10,11,3,9999,-0.015528,-0.015528,-0.015528,76207.0,3.17,241.57619,35938.0,3.17
15525,55273,2020-11-30,2020-11-30,RMNI,76674Q10,11,3,9999,0.375394,0.375394,0.375394,76285.0,4.36,332.60260000000005,41885.0,4.36
15525,55273,2020-12-31,2020-12-31,RMNI,76674Q10,11,3,9999,0.016055,0.016055,0.016055,76406.0,4.43,338.47857999999997,44089.0,4.43
15527,55361,2020-01-31,2020-01-31,LOB,53803X10,11,3,9999,-0.080484,-0.080484,-0.080484,37603.0,17.48,657.3004400000001,27453.0,17.48
15527,55361,2020-02-29,2020-02-28,LOB,53803X10,11,3,9999,-0.118993,-0.120709,-0.118993,37616.0,15.37,578.1579199999999,22018.0,15.37
15527,55361,2020-03-31,2020-03-31,LOB,53803X10,11,3,9999,-0.188679,-0.188679,-0.188679,37665.0,12.47,469.68255000000005,102700.0,12.47
15527,55361,2020-04-30,2020-04-30,LOB,53803X10,11,3,9999,0.118685,0.118685,0.118685,37665.0,13.95,525.42675,69575.0,13.95
15527,55361,2020-05-31,2020-05-29,LOB,53803X10,11,3,9999,-0.02724,-0.029391,-0.02724,37794.0,13.54,511.73076,36923.0,13.54
15527,55361,2020-06-30,2020-06-30,LOB,53803X10,11,3,9999,0.07164,0.07164,0.07164,37810.0,14.51,548.6231,48748.0,14.51
15527,55361,2020-07-31,2020-07-31,LOB,53803X10,11,3,9999,0.172295,0.172295,0.172295,37810.0,17.01,643.1481000000001,41641.0,17.01
15527,55361,2020-08-31,2020-08-31,LOB,53803X10,11,3,9999,0.303939,0.303939,0.303939,37818.0,22.18,838.80324,44366.0,22.18
15527,55361,2020-09-30,2020-09-30,LOB,53803X10,11,3,9999,0.143372,0.14202,0.143372,38110.0,25.33,965.3263,56218.0,25.33
15527,55361,2020-10-31,2020-10-30,LOB,53803X10,11,3,9999,0.471773,0.471773,0.471773,38110.0,37.28,1420.7408,74425.0,37.28
15527,55361,2020-11-30,2020-11-30,LOB,53803X10,11,3,9999,0.103809,0.103004,0.103809,38177.0,41.12,1569.83824,93705.0,41.12
15527,55361,2020-12-31,2020-12-31,LOB,53803X10,11,3,9999,0.154183,0.154183,0.154183,41345.0,47.46,1962.2337,74356.0,47.46
15530,55362,2020-01-31,2020-01-31,MCFT,57637H10,11,3,9999,0.115556,0.115556,0.115556,18872.0,17.57,331.58104,38482.0,17.57
15530,55362,2020-02-29,2020-02-28,MCFT,57637H10,11,3,9999,-0.079681,-0.079681,-0.079681,18872.0,16.17,305.16024000000004,41797.0,16.17
15530,55362,2020-03-31,2020-03-31,MCFT,57637H10,11,3,9999,-0.548547,-0.548547,-0.548547,18872.0,7.3,137.7656,84716.0,7.3
15530,55362,2020-04-30,2020-04-30,MCFT,57637H10,11,3,9999,0.431507,0.431507,0.431507,18872.0,10.45,197.2124,80320.0,10.45
15530,55362,2020-05-31,2020-05-29,MCFT,57637H10,11,3,9999,0.42201,0.42201,0.42201,18872.0,14.86,280.43791999999996,62534.0,14.86
15530,55362,2020-06-30,2020-06-30,MCFT,57637H10,11,3,9999,0.281965,0.281965,0.281965,18872.0,19.05,359.51160000000004,63340.0,19.05
15530,55362,2020-07-31,2020-07-31,MCFT,57637H10,11,3,9999,0.086614,0.086614,0.086614,18872.0,20.7,390.6504,39390.0,20.7
15530,55362,2020-08-31,2020-08-31,MCFT,57637H10,11,3,9999,0.010145,0.010145,0.010145,18984.0,20.91,396.95544,35863.0,20.91
15530,55362,2020-09-30,2020-09-30,MCFT,57637H10,11,3,9999,-0.163558,-0.163558,-0.163558,18872.0,17.49,330.07127999999994,92098.0,17.49
15530,55362,2020-10-31,2020-10-30,MCFT,57637H10,11,3,9999,0.178959,0.178959,0.178959,18952.0,20.62,390.79024,36619.0,20.62
15530,55362,2020-11-30,2020-11-30,MCFT,57637H10,11,3,9999,0.050436,0.050436,0.050436,18952.0,21.66,410.50032,37766.0,21.66
15530,55362,2020-12-31,2020-12-31,MCFT,57637H10,11,3,9999,0.146814,0.146814,0.146814,18949.0,24.84,470.69316,37725.0,24.84
15531,55363,2020-01-31,2020-01-31,NEOS,64052L10,11,3,9999,0.05298,0.05298,0.05298,49733.0,1.59,79.07547,58322.0,1.59
15531,55363,2020-02-29,2020-02-28,NEOS,64052L10,11,3,9999,-0.031447,-0.031447,-0.031447,49733.0,1.54,76.58882000000001,47541.0,1.54
15531,55363,2020-03-31,2020-03-31,NEOS,64052L10,11,3,9999,-0.512987,-0.512987,-0.512987,49744.0,0.75,37.308,67247.0,0.75
15531,55363,2020-04-30,2020-04-30,NEOS,64052L10,11,3,9999,0.100667,0.100667,0.100667,49744.0,0.8255,41.063672,39658.0,0.8255
15531,55363,2020-05-31,2020-05-29,NEOS,64052L10,11,3,9999,-0.140157,-0.140157,-0.140157,49751.0,0.7098,35.3132598,34180.0,0.7098
15531,55363,2020-06-30,2020-06-30,NEOS,64052L10,11,3,9999,-0.034939,-0.034939,-0.034939,49755.0,0.685,34.082175,42283.0,0.685
15531,55363,2020-07-31,2020-07-31,NEOS,64052L10,11,3,9999,-0.019562,-0.019562,-0.019562,49755.0,0.6716,33.415458,37531.0,0.6716
15531,55363,2020-08-31,2020-08-31,NEOS,64052L10,11,3,9999,0.020697,0.020697,0.020697,49755.0,0.6855,34.107052499999995,33253.0,0.6855
15531,55363,2020-09-30,2020-09-30,NEOS,64052L10,11,3,9999,-0.226404,-0.226404,-0.226404,49755.0,0.5303,26.3850765,37683.0,0.5303
15531,55363,2020-10-31,2020-10-30,NEOS,64052L10,11,3,9999,0.276824,0.276824,0.276824,49755.0,0.6771,33.689110500000005,335251.0,0.6771
15531,55363,2020-11-30,2020-11-30,NEOS,64052L10,11,3,9999,-0.162605,-0.162605,-0.162605,49757.0,0.567,28.212218999999997,131745.0,0.567
